Loyalty#,Customer Name,Province or State,City,Latitude,Longitude,Gender,Education,Location Code,Marital Status,LoyaltyStatus,EnrollmentDateOpening,EnrollmentType,Status,MembershipMonths,CLV_log,Income_log,NumFlights_Total,NumFlightsWithCompanions_Total,PointsAccumulated_Total,PointsRedeemed_Total,CompainFlights%,behavior_cluster,value_cluster,final_cluster
774386,Miyoko Keppers,Ontario,Trenton,0.06293343400842488,0.6980514440702621,female,College,Rural,Single,Star,2021-04-07,2021 Promotion,Active,0.1,0.15500738834882055,0.0,0.14912280701754385,0.32,0.2244814684488888,0.28478456126970114,0.9461538461538462,1,2,0
383701,Toccara Bertino,Quebec,Quebec City,0.2158827247948043,0.7753893404254446,male,Bachelor,Rural,Married,Star,2020-09-17,Standard,Active,0.1875,0.15602229939871526,0.9255019812040627,0.2894736842105263,0.17,0.24957573606247682,0.09596519662202509,0.26153846153846155,1,1,2
678341,Dorla Douet,Ontario,Ottawa,0.13738000291380414,0.7208717348149895,female,Bachelor,Urban,Married,Star,2020-06-19,Standard,Active,0.225,0.15607805524163254,0.9071185776945047,0.5263157894736842,0.25,0.5008124412187686,0.0,0.21230769230769234,1,1,2
279821,Fairy Uken,Ontario,Trenton,0.06293343400842488,0.6980514440702621,male,Bachelor,Rural,Married,Star,2015-12-04,Standard,Active,0.9,0.15640596495200576,0.9627099002214972,0.47953216374269003,0.64,0.4057267698117849,0.6477261893412147,0.5969230769230769,0,0,1
202784,Katy Cartez,British Columbia,Victoria,0.3069133950644849,0.14197941321035823,female,College,Rural,Single,Star,2015-09-17,Standard,Active,0.9375,0.15642203052608394,0.0,0.5175438596491228,0.7000000000000001,0.635882127781586,0.2634338730800689,0.6046153846153846,0,2,0
765542,Toni Gearon,Newfoundland,St. John's,0.2580354013675037,1.0,male,Bachelor,Rural,Single,Star,2021-10-05,Standard,Active,0.025,0.15667576214354062,0.989269558651684,0.06432748538011696,0.06,0.04380948155129374,0.0,0.40153846153846157,1,1,2
646023,Kasey Bourdeau,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Bachelor,Urban,Married,Star,2021-10-24,Standard,Active,0.025,0.15705759508310901,0.872306319862491,0.04093567251461988,0.07,0.05640470749729069,0.10436999162029395,0.7184615384615386,1,1,2
470952,Joel Dijulio,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,College,Suburban,Single,Star,2021-05-31,Standard,Active,0.07500000000000001,0.15799051738857406,0.0,0.14912280701754385,0.08,0.08690284657722978,0.1268496821231265,0.23692307692307693,1,2,0
790240,Luke Miran,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,College,Urban,Single,Star,2018-08-29,Standard,Active,0.5,0.15799051738857406,0.0,0.4766081871345029,0.22,0.3244923365702736,0.2672975698852432,0.20615384615384616,1,2,0
881871,Chanda Rigano,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Rural,Married,Star,2021-12-30,Standard,Active,0.0,0.159256489512265,0.9737899407060452,0.39181286549707606,0.14,0.5100562418260915,0.2330336041266289,0.16,1,1,2
229612,Katina Sheedy,Ontario,Ottawa,0.13738000291380414,0.7208717348149895,female,Bachelor,Urban,Married,Star,2015-08-04,Standard,Active,0.9500000000000001,0.15940722907059657,0.9659941637137919,0.5818713450292398,0.45,0.5711774893403948,0.5918380659437706,0.34615384615384615,0,0,1
852571,Louie Sakkinen,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Doctor,Rural,Married,Star,2016-12-08,Standard,Active,0.75,0.1594677177101551,0.8537242631930032,0.5760233918128655,0.35000000000000003,0.5700819714716026,0.17160835160644486,0.2723076923076923,0,0,1
582874,Aura Almquist,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,College,Suburban,Single,Star,2021-03-16,2021 Promotion,Active,0.1125,0.15968305153924733,0.0,0.11403508771929824,0.11,0.07575389518244542,0.09719455469639875,0.42307692307692313,1,2,0
608493,Kimbery Borgeson,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,College,Rural,Single,Star,2016-04-17,Standard,Active,0.8500000000000001,0.16028481136959183,0.0,0.5760233918128655,0.12,0.5088239597424564,0.10379294599354713,0.09384615384615384,1,2,0
360240,Wesley Hayduk,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Bachelor,Suburban,Divorced,Star,2021-01-26,Standard,Active,0.1375,0.1602943374108743,0.9048050399908281,0.18128654970760233,0.1,0.10364031516990355,0.0,0.24461538461538462,1,1,2
199509,Kenneth Sawinski,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Rural,Divorced,Star,2018-08-19,2021 Promotion,Active,0.5,0.16036947758675923,0.8669244093669977,0.4678362573099415,0.61,0.4352582919974961,0.5664982362474974,0.583076923076923,0,0,1
292497,Latricia Stecker,Quebec,Tremblant,0.1766740729614762,0.7342424903874907,male,Bachelor,Urban,Divorced,Star,2018-11-01,Standard,Active,0.4625,0.16036947758675923,0.8669244093669977,0.41812865497076024,0.45,0.5636249874679607,0.2204690628277243,0.48000000000000004,0,0,1
816330,Mollie Egelston,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Rural,Divorced,Star,2021-08-01,Standard,Active,0.05,0.16036947758675923,0.8669244093669977,0.09649122807017543,0.15,0.029164196532704197,0.15010712977505258,0.6784615384615386,1,1,2
876426,Aline Sikkink,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Rural,Divorced,Star,2016-10-09,Standard,Active,0.775,0.16036947758675923,0.8669244093669977,0.6783625730994152,0.71,0.6964931071678209,0.326256579574592,0.46923076923076923,0,0,1
278213,Mireille Johnny,Quebec,Tremblant,0.1766740729614762,0.7342424903874907,male,College,Rural,Single,Star,2020-11-01,Standard,Active,0.1625,0.16051864857440634,0.0,0.27192982456140347,0.28,0.2494117313366694,0.0,0.4584615384615385,1,2,0
653400,Rutha Mcalexander,Alberta,Edmonton,0.5953601051495396,0.26189936585988205,female,Bachelor,Suburban,Married,Star,2019-05-13,Standard,Cancelled,0.3375,0.16103334880951925,0.8654280751746772,0.5964912280701754,0.61,0.5155046248490187,0.4723319166445048,0.4584615384615385,0,1,1
285776,Merrill Lange,Ontario,Kingston,0.07026547417201279,0.7112928645835699,female,Bachelor,Urban,Married,Star,2021-07-25,Standard,Active,0.0625,0.16105552510863852,0.900614149613223,0.5672514619883041,0.32,0.48804043278151166,0.3932967369324255,0.2523076923076923,0,1,1
400470,Stacey Blasi,Alberta,Edmonton,0.5953601051495396,0.26189936585988205,male,College,Suburban,Married,Star,2018-01-05,Standard,Active,0.5875,0.16153775238976475,0.0,0.6081871345029239,0.32,0.5093027749094112,0.37329834262460426,0.23538461538461541,0,2,0
690641,Tyron Zulkowski,British Columbia,Victoria,0.3069133950644849,0.14197941321035823,female,Bachelor,Urban,Single,Star,2015-06-21,Standard,Active,0.9750000000000001,0.16239388175418057,0.9471681134869753,0.3450292397660819,0.29,0.5578914215699352,0.0,0.37538461538461537,1,0,1
655325,Alline Okura,British Columbia,Dawson Creek,0.7202590128338189,0.17996615234708147,male,Bachelor,Rural,Married,Star,2016-02-08,Standard,Active,0.875,0.1627386499652581,0.8723931895666184,0.4941520467836257,0.63,0.480415336351507,0.09054598551866368,0.5707692307692308,0,0,1
760155,Kandice Criley,Quebec,Tremblant,0.1766740729614762,0.7342424903874907,female,Bachelor,Suburban,Single,Star,2021-02-11,2021 Promotion,Active,0.125,0.16315860880910638,0.972580965747646,0.5818713450292398,0.46,0.6367336043717369,0.08434901726620872,0.35384615384615387,0,1,1
647005,Clayton Penquite,Quebec,Montreal,0.14189944398662568,0.7467379694288839,female,College,Rural,Married,Star,2020-07-04,Standard,Cancelled,0.08750000000000001,0.16316910088930525,0.0,0.12573099415204678,0.05,0.17547087469842368,0.0,0.1753846153846154,1,2,0
736258,Jinny Ashcroft,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,College,Urban,Married,Star,2021-10-03,Standard,Active,0.025,0.16316910088930525,0.0,0.03216374269005848,0.0,0.0655457243209741,0.0,0.0,1,2,0
966227,Krysta Laprairie,Alberta,Edmonton,0.5953601051495396,0.26189936585988205,male,College,Rural,Married,Star,2021-05-03,Standard,Active,0.08750000000000001,0.16316910088930525,0.0,0.1695906432748538,0.11,0.19012191673221707,0.0,0.2861538461538462,1,2,0
177713,Walter Serapio,Manitoba,Winnipeg,0.38960933373567297,0.4604870464441104,female,Bachelor,Urban,Single,Star,2021-02-11,2021 Promotion,Active,0.125,0.16336314381843398,0.9820185054291316,0.42690058479532167,0.53,0.46015780399918776,0.5722260413164669,0.5553846153846155,0,1,1
346163,Milan Kilton,British Columbia,Dawson Creek,0.7202590128338189,0.17996615234708147,female,Bachelor,Suburban,Divorced,Star,2016-10-06,Standard,Active,0.775,0.16350362212999592,0.9076057000720206,0.435672514619883,0.28,0.4593803261166573,0.3413902283595346,0.2876923076923077,0,0,1
966059,Roseanna Fracasso,Quebec,Quebec City,0.2158827247948043,0.7753893404254446,female,Bachelor,Suburban,Married,Star,2016-05-01,Standard,Active,0.8375,0.16380115341165435,0.9363659722471264,0.7456140350877193,0.6900000000000001,0.6717022763799776,0.28841994871820603,0.4153846153846154,0,0,1
369853,Shemeka Aldredge,Quebec,Hull,0.1377858380998389,0.7206753033987967,female,College,Urban,Single,Star,2021-01-27,Standard,Active,0.1375,0.16421034136989832,0.0,0.2777777777777778,0.21,0.22941003512340935,0.35259996688259887,0.33692307692307694,1,2,0
267944,Hyun Alfson,Saskatchewan,Regina,0.42062330601303666,0.3696425137673831,male,College,Suburban,Single,Star,2016-12-18,Standard,Active,0.75,0.1644779731509316,0.0,0.42690058479532167,0.26,0.40745387437294167,0.0,0.2723076923076923,1,2,0
207110,Belia Breedon,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Suburban,Married,Star,2020-03-04,Standard,Active,0.2625,0.1645667869637073,0.9389936085363997,0.38888888888888884,0.29,0.43645406617983845,0.261338946565575,0.33230769230769236,1,1,2
348463,Kylie Lemone,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Rural,Married,Star,2015-09-06,Standard,Active,0.9375,0.1645667869637073,0.9389936085363997,0.5292397660818714,0.55,0.5598200216632269,0.11455610137938994,0.46461538461538465,0,0,1
764634,Inger Munar,Quebec,Montreal,0.14189944398662568,0.7467379694288839,male,Bachelor,Suburban,Married,Star,2018-09-07,Standard,Active,0.48750000000000004,0.16506995889070764,0.9277123571093508,0.716374269005848,0.64,0.8862958605937363,0.35885213080369915,0.4,0,0,1
453349,Clara Hojczyk,Quebec,Quebec City,0.2158827247948043,0.7753893404254446,male,Bachelor,Suburban,Married,Star,2015-08-24,Standard,Active,0.9500000000000001,0.16523264590100073,0.9558028455241383,0.6169590643274854,0.28,0.5782406449205012,0.44550431278883645,0.20307692307692307,0,0,1
457489,Marnie Wegley,Nova Scotia,Halifax,0.09381017332624264,0.8680823807735384,female,Bachelor,Urban,Married,Star,2017-01-20,Standard,Active,0.7375,0.16654889698049935,0.9129640534764241,0.39181286549707606,0.39,0.5486808993187906,0.5562218063033454,0.44461538461538463,0,0,1
864806,Earlie Shepperd,Quebec,Quebec City,0.2158827247948043,0.7753893404254446,male,Bachelor,Rural,Married,Star,2017-07-22,Standard,Active,0.6625000000000001,0.16654889698049935,0.9129640534764241,0.3742690058479532,0.3,0.601510079129472,0.45532914180770834,0.3584615384615385,0,0,1
340307,Asley Waszkiewicz,Quebec,Tremblant,0.1766740729614762,0.7342424903874907,male,Bachelor,Rural,Single,Star,2016-10-30,Standard,Active,0.7625000000000001,0.16676585667081234,0.9337961013042725,0.33040935672514615,0.26,0.45650743511492825,0.0,0.3507692307692308,1,0,1
922634,Soo Jess,Manitoba,Winnipeg,0.38960933373567297,0.4604870464441104,male,Bachelor,Urban,Married,Star,2018-05-06,Standard,Active,0.5375,0.16678557315977738,0.9530725970383135,0.45906432748538006,0.43,0.3011590135340406,0.08555328640028903,0.4184615384615385,0,0,1
458963,Marketta Calleros,Ontario,Ottawa,0.13738000291380414,0.7208717348149895,female,Bachelor,Suburban,Married,Star,2015-11-19,Standard,Active,0.9125000000000001,0.16735994364268914,0.9976087028511874,0.48245614035087714,0.35000000000000003,0.4799658679205913,0.19406044427495472,0.32461538461538464,0,0,1
599746,Clair Portis,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,College,Urban,Single,Star,2015-11-08,Standard,Active,0.9125000000000001,0.16781333746590832,0.0,0.45029239766081874,0.48,0.48929700666100695,0.295690723615216,0.47692307692307695,0,2,0
631704,Sanda Daggs,Alberta,Edmonton,0.5953601051495396,0.26189936585988205,female,College,Rural,Single,Star,2017-06-18,Standard,Active,0.675,0.16781333746590832,0.0,0.8654970760233918,0.45,0.40754598661620334,0.1806905479926339,0.23384615384615384,0,2,0
948051,Johnnie Rampadarat,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Bachelor,Rural,Divorced,Star,2021-06-25,Standard,Active,0.07500000000000001,0.16783712849512966,0.9579860959447126,0.6374269005847953,0.44,0.6741490078416164,0.5679985548770392,0.30923076923076925,0,1,1
113804,Shin Thornock,Quebec,Montreal,0.14189944398662568,0.7467379694288839,female,College,Urban,Married,Star,2019-11-18,Standard,Active,0.3125,0.16836835626919955,0.0,0.3713450292397661,0.29,0.3847139451477207,0.372432774184484,0.34923076923076923,0,2,0
336076,Corinne Rosales,Saskatchewan,Regina,0.42062330601303666,0.3696425137673831,male,Bachelor,Urban,Married,Star,2021-11-28,Standard,Active,0.0125,0.16903272842850292,0.9635849702280065,0.03216374269005848,0.0,0.03396638970274986,0.0,0.0,1,1,2
607275,Cecila Bungard,Ontario,Trenton,0.06293343400842488,0.6980514440702621,female,High School or Below,Urban,Single,Star,2016-05-06,Standard,Active,0.8375,0.16961963837699434,0.8261632732491002,0.5906432748538012,0.19,0.7200694885776606,0.4436552578892173,0.14461538461538462,0,0,1
836374,Delbert Finchman,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,High School or Below,Urban,Single,Star,2018-05-19,Standard,Active,0.5375,0.16961963837699434,0.8261632732491002,0.4678362573099415,0.34,0.4376765192131255,0.0,0.32461538461538464,1,0,1
408259,Tommie Crimmins,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,College,Rural,Single,Star,2020-03-09,Standard,Active,0.2625,0.1700822471434984,0.0,0.5029239766081871,0.44,0.5206396015808482,0.2254743064162456,0.39076923076923076,0,2,0
812617,Lina Dilaura,New Brunswick,Fredericton,0.1679420761892132,0.830825686433379,female,Bachelor,Urban,Single,Star,2021-09-24,Standard,Active,0.037500000000000006,0.17047136065377222,0.9443010389193227,0.06432748538011696,0.09,0.054691644436631125,0.0,0.6015384615384616,1,1,2
617079,Shawanna Kahn,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Suburban,Married,Star,2019-08-06,Standard,Active,0.35000000000000003,0.17079133999312157,0.9596290603522533,0.48538011695906436,0.45,0.4899997837608923,0.27758905319357124,0.41384615384615386,0,1,1
675204,Crystal Costas,Quebec,Montreal,0.14189944398662568,0.7467379694288839,female,College,Rural,Single,Star,2019-03-23,Standard,Active,0.41250000000000003,0.17111100726869788,0.0,0.6929824561403509,0.48,0.5940703305060303,0.4923654354687367,0.3107692307692308,0,2,0
375768,Orpha Hribar,Quebec,Montreal,0.14189944398662568,0.7467379694288839,female,College,Rural,Married,Star,2017-03-15,Standard,Active,0.7125,0.17111612760445016,0.0,0.5760233918128655,0.67,0.41103501865974995,0.46183721291980073,0.52,0,2,0
794496,Kerry Noboa,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Bachelor,Suburban,Married,Star,2021-04-03,2021 Promotion,Active,0.1,0.1711232959401272,0.9793040202762732,0.49122807017543857,0.32,0.6255883037670817,0.16417198970349892,0.2907692307692308,1,1,2
282041,Jennefer Lucci,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,College,Rural,Married,Star,2016-10-12,Standard,Active,0.775,0.17122363618235292,0.0,0.5,0.41000000000000003,0.5130599996124545,0.6307560301267996,0.36615384615384616,0,2,0
585947,Lynsey Terando,Manitoba,Winnipeg,0.38960933373567297,0.4604870464441104,female,Bachelor,Suburban,Married,Star,2016-12-14,Standard,Active,0.75,0.17190574939382586,0.8785390601391353,0.7192982456140351,0.53,0.4446266407142293,0.0,0.3307692307692308,0,0,1
775562,Weston Yoss,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Bachelor,Rural,Married,Star,2018-03-19,Standard,Cancelled,0.30000000000000004,0.17198338142967584,0.9438279552948415,0.05555555555555555,0.03,0.11355221037088375,0.0,0.23076923076923078,1,1,2
210385,Dan Fitzgibbons,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Rural,Divorced,Star,2021-03-17,2021 Promotion,Active,0.1125,0.17212940240696017,0.9789837061567489,0.6695906432748538,0.37,0.4892409810740231,0.618454922700975,0.24769230769230774,0,1,1
758262,Rosena Borrell,Quebec,Montreal,0.14189944398662568,0.7467379694288839,male,Bachelor,Urban,Married,Star,2019-11-28,Standard,Active,0.3125,0.17269449267204573,0.8767480636045129,0.32163742690058483,0.25,0.5109471750326394,0.27617905474908555,0.34615384615384615,1,1,2
287097,Kimber Sevaaetasi,British Columbia,Dawson Creek,0.7202590128338189,0.17996615234708147,male,Bachelor,Suburban,Married,Star,2019-07-27,Standard,Active,0.36250000000000004,0.17304183523004335,0.9675037735587271,0.4444444444444444,0.27,0.5914569264334897,0.10590041697818768,0.2707692307692308,1,0,1
751594,Gregorio Goblirsch,Quebec,Montreal,0.14189944398662568,0.7467379694288839,male,College,Urban,Single,Star,2020-03-15,Standard,Active,0.2625,0.17351082537623919,0.0,0.283625730994152,0.28,0.31251367291110915,0.0,0.44000000000000006,1,2,0
198645,Kimi Laymon,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Bachelor,Rural,Married,Star,2018-02-06,Standard,Active,0.5750000000000001,0.17352200783760896,0.9693790359528821,0.39473684210526316,0.52,0.4545406421402841,0.2532201654866502,0.5876923076923077,0,0,1
948662,Mike Taghon,Quebec,Hull,0.1377858380998389,0.7206753033987967,female,Bachelor,Suburban,Married,Star,2016-10-16,Standard,Active,0.775,0.17373237032079425,0.8942928639095058,0.5760233918128655,0.31,0.4912361378796716,0.19744494232052628,0.24153846153846154,0,0,1
564138,Luz Korwin,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Urban,Divorced,Star,2015-07-18,Standard,Active,0.9625,0.17425819377054674,0.9597092241699035,0.5233918128654971,0.49,0.5782941430373956,0.22199948818561804,0.4184615384615385,0,0,1
668253,Yung Bionda,Quebec,Quebec City,0.2158827247948043,0.7753893404254446,male,Bachelor,Urban,Divorced,Star,2016-04-09,Standard,Active,0.8500000000000001,0.17425819377054674,0.9597092241699035,0.5292397660818714,0.55,0.49967297345342,0.123713564586459,0.46461538461538465,0,0,1
746837,Charley Seyb,New Brunswick,Moncton,0.17494631338369793,0.8534730810994458,female,Bachelor,Rural,Divorced,Star,2015-12-16,Standard,Active,0.9,0.17425819377054674,0.9597092241699035,0.7339181286549707,0.77,0.5616674618836448,0.9544334666392362,0.47076923076923083,0,0,1
983855,Jacqueline Trollope,Nova Scotia,Halifax,0.09381017332624264,0.8680823807735384,female,Bachelor,Rural,Divorced,Star,2021-06-26,Standard,Active,0.07500000000000001,0.17425819377054674,0.9597092241699035,0.13450292397660818,0.13,0.10137963358985282,0.0,0.42615384615384616,1,1,2
422121,Audry Opyd,British Columbia,Whistler,0.40208005473982533,0.14693774291158257,female,College,Urban,Single,Star,2019-03-23,Standard,Active,0.41250000000000003,0.17452991067499246,0.0,0.6140350877192983,0.23,0.634096189333346,0.3561525608281358,0.1676923076923077,0,2,0
135076,Janine Wiltz,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Bachelor,Suburban,Married,Star,2019-10-29,Standard,Active,0.325,0.1747426658865323,0.9758241065950771,0.4707602339181286,0.62,0.44092487993814994,0.1498060624915325,0.5892307692307692,0,1,1
602014,Belkis Hanzl,British Columbia,Whistler,0.40208005473982533,0.14693774291158257,male,Doctor,Rural,Divorced,Star,2015-10-14,Standard,Active,0.925,0.17495933160413601,0.8893927610472633,0.6783625730994152,0.51,0.5140382709520951,0.3913874685761023,0.33692307692307694,0,0,1
520821,Tobi Hansing,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Suburban,Married,Star,2020-01-11,Standard,Active,0.28750000000000003,0.17500993380153318,0.9559991497540576,0.6081871345029239,0.4,0.536959756778745,0.24461716786006396,0.29384615384615387,0,1,1
559519,Tomeka Shazier,Manitoba,Winnipeg,0.38960933373567297,0.4604870464441104,female,Bachelor,Suburban,Married,Star,2021-04-27,2021 Promotion,Active,0.1,0.17500993380153318,0.9559991497540576,0.07894736842105263,0.02,0.1469723857042922,0.0,0.10923076923076923,1,1,2
562737,Reva Nadolny,British Columbia,Dawson Creek,0.7202590128338189,0.17996615234708147,female,Doctor,Rural,Single,Star,2019-05-04,Standard,Active,0.3875,0.17512325438352772,0.8411730769036063,0.6461988304093568,0.48,0.6747786287239111,0.5338023292572169,0.33230769230769236,0,0,1
900151,Santina Dummer,Quebec,Quebec City,0.2158827247948043,0.7753893404254446,male,Bachelor,Urban,Divorced,Star,2019-03-15,Standard,Active,0.41250000000000003,0.17537302835140967,0.9900855305486697,0.5409356725146198,0.3,0.5669053628141189,0.0,0.24769230769230774,1,0,1
693494,Fernanda Jacobellis,British Columbia,Victoria,0.3069133950644849,0.14197941321035823,male,Bachelor,Suburban,Single,Star,2021-01-27,Standard,Active,0.1375,0.17539829851338462,0.9055452939659899,0.1111111111111111,0.24,0.17384781765595123,0.10206180911330669,0.9461538461538462,1,1,2
176278,Ivette Waack,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Rural,Divorced,Star,2017-06-02,Standard,Active,0.675,0.17569936892021332,0.9666496386189561,0.4707602339181286,0.39,0.286282886247277,0.44479931356659363,0.3707692307692308,0,0,1
632103,Margarite Witters,Newfoundland,St. John's,0.2580354013675037,1.0,male,Bachelor,Rural,Married,Star,2016-06-10,Standard,Active,0.8250000000000001,0.1772176751390151,0.9445135824936861,0.435672514619883,0.67,0.420877127603259,0.5643556407464462,0.6876923076923078,0,0,1
606877,Earline Defee,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,College,Rural,Divorced,Star,2019-02-22,Standard,Active,0.42500000000000004,0.1773312399688174,0.0,0.39766081871345027,0.29,0.4303217216676921,0.0,0.3261538461538462,1,2,0
174743,Eldridge Mcclaran,Quebec,Tremblant,0.1766740729614762,0.7342424903874907,male,Bachelor,Urban,Divorced,Star,2018-06-02,Standard,Active,0.525,0.17774697351675828,0.8824084088825624,0.47953216374269003,0.42,0.26058806365742326,0.31693854714964553,0.39230769230769236,0,0,1
581396,Jacqualine Chevere,Ontario,Trenton,0.06293343400842488,0.6980514440702621,male,Bachelor,Rural,Divorced,Star,2020-04-06,Standard,Active,0.25,0.17774697351675828,0.8824084088825624,0.33040935672514615,0.41000000000000003,0.29557625335135507,0.0,0.5538461538461539,1,1,2
183052,Kenneth Arano,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Suburban,Single,Star,2019-03-25,Standard,Active,0.41250000000000003,0.1780027791139771,0.891681067531258,0.5029239766081871,0.63,0.5137060490503312,0.4403184288302031,0.56,0,0,1
725326,Dovie Lavina,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,College,Urban,Married,Star,2015-07-02,Standard,Active,0.9625,0.17843368592590192,0.0,0.6403508771929824,0.5,0.635847866520373,0.5016483433772725,0.34923076923076923,0,2,0
147754,Krysten Majors,Nova Scotia,Halifax,0.09381017332624264,0.8680823807735384,male,Bachelor,Urban,Married,Star,2019-10-22,Standard,Active,0.325,0.17863691734877962,0.9847367259554387,0.652046783625731,0.56,0.5716974461038065,0.07940649602842076,0.38461538461538464,0,1,1
564111,Laree Mcaulay,Alberta,Calgary,0.45464428134357915,0.2548567379230384,male,Bachelor,Suburban,Married,Star,2019-01-14,Standard,Active,0.4375,0.1786519294506319,0.9001903001533943,0.48830409356725146,0.51,0.4981219493084981,0.5153820292938468,0.4676923076923077,0,0,1
682826,Peter Mendibles,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Rural,Single,Star,2017-07-07,Standard,Active,0.6625000000000001,0.1790859821299411,0.9693419494681684,0.6637426900584795,0.8,0.44131790153706685,0.6359519496615503,0.54,0,0,1
461012,Christi Taves,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Bachelor,Rural,Married,Star,2019-11-10,Standard,Active,0.3125,0.1792788210712959,0.9602930127530358,0.5087719298245614,0.43,0.256378000563345,0.555145490764761,0.3784615384615385,0,1,1
605907,Chin Colonna,British Columbia,West Vancouver,0.3576683905922917,0.1444745476011431,male,Bachelor,Rural,Married,Star,2018-11-06,Standard,Active,0.4625,0.17984868112028707,0.956988326571256,0.5701754385964912,0.63,0.4808263310710604,0.425668996592922,0.4938461538461539,0,0,1
609009,Sharmaine Yelton,Quebec,Montreal,0.14189944398662568,0.7467379694288839,female,Bachelor,Urban,Married,Star,2019-10-27,Standard,Active,0.325,0.17984868112028707,0.956988326571256,0.5,0.32,0.4978922303603639,0.2286856907737931,0.2861538461538462,0,1,1
747681,Mittie Ikerd,Ontario,Sudbury,0.19943179691055546,0.6570440451576334,male,Bachelor,Rural,Married,Star,2017-06-06,Standard,Active,0.675,0.17987560270132574,0.8974615105138977,0.5380116959064327,0.41000000000000003,0.5276616155644978,0.17008294403660978,0.34153846153846157,0,0,1
199073,Laticia Frisella,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,High School or Below,Rural,Single,Star,2020-01-05,Standard,Active,0.28750000000000003,0.18011381218225875,0.8503944508693996,0.5760233918128655,0.5,0.6984611638775097,0.08708371175818276,0.38923076923076927,0,1,1
998465,Breana Dutro,Quebec,Montreal,0.14189944398662568,0.7467379694288839,female,Bachelor,Suburban,Married,Star,2020-05-26,Standard,Active,0.23750000000000002,0.1801437007286828,0.8682925669348797,0.3742690058479532,0.37,0.3696214383382951,0.0,0.44153846153846155,1,1,2
240442,Anja Matzinger,Newfoundland,St. John's,0.2580354013675037,1.0,male,College,Rural,Single,Star,2015-08-19,Standard,Active,0.9500000000000001,0.18055389461061777,0.0,0.42690058479532167,0.43,0.669682406533454,0.08116272184895455,0.4507692307692308,0,2,0
631869,Marcy Nakhle,Ontario,Trenton,0.06293343400842488,0.6980514440702621,male,College,Suburban,Single,Star,2017-08-01,Standard,Active,0.65,0.18101624035161246,0.0,0.5292397660818714,0.31,0.5044142265113077,0.1027642994415202,0.26153846153846155,1,2,0
816763,Marta Pegeron,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,College,Urban,Single,Star,2016-06-22,Standard,Active,0.8250000000000001,0.18101624035161246,0.0,0.3450292397660819,0.24,0.37544866104463703,0.11422994515557652,0.3107692307692308,1,2,0
845699,Eliana Duerr,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,College,Urban,Single,Star,2018-02-06,Standard,Active,0.5750000000000001,0.18129234232798286,0.0,0.6549707602339181,0.37,0.7455709597056676,0.40424053268838034,0.2523076923076923,0,2,0
604019,Shanel Fambrough,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,College,Urban,Married,Star,2018-09-16,Standard,Active,0.48750000000000004,0.18137572309089034,0.0,0.6169590643274854,0.46,0.5522485637651215,0.1983029840785585,0.33384615384615385,0,2,0
